iot.id,name,description,Datastreams
6664d9f0a81c7312ce3e2397,CM2-PT-043-C03,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM3,
6664d9f1a9ff45d35225ec52,CM2-PT-043-C04,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM4,
6664d9f3a9ff45d35225ec85,CM2-PT-051-C01,ชุมชนวัดชัยมงคล (2)-CAM1,
6664d9f4a9ff45d35225ecad,CM2-PT-051-C02,ชุมชนวัดชัยมงคล (2)-CAM2,
6664d9f5a81c7312ce3e247e,CM2-PT-051-C03,ชุมชนวัดชัยมงคล (2)-CAM3,
6664d9f79efb8d1af6bd870c,CM2-PT-051-C04,ชุมชนวัดชัยมงคล (2)-CAM4,
6664d9f8a9ff45d35225ed29,CM3-PT-012-C01,ชุมชนเคหะชุมชนบ่อนไก่-CAM1,
6664d9f9a9ff45d35225ed4f,CM3-PT-012-C02,ชุมชนเคหะชุมชนบ่อนไก่-CAM2,
6664d9fba81c7312ce3e2554,CM3-PT-012-C03,ชุมชนเคหะชุมชนบ่อนไก่-CAM3,
6664d9fca81c7312ce3e2585,CM3-PT-018-C01,แยกบรรทัดทองตัดกับถนนพระรามที่ 4-CAM1,
6664d9ffa9ff45d35225edad,CM3-PT-018-C02,แยกบรรทัดทองตัดกับถนนพระรามที่ 4-CAM2,
6664da01a81c7312ce3e25e4,CM3-PT-018-C03,แยกบรรทัดทองตัดกับถนนพระรามที่ 4-CAM3,
6664da03a81c7312ce3e260d,CM3-PT-033-C01,หน้าอาคารอรกานต์ (ถนนชิดลม)-CAM1,
6664da049efb8d1af6bd880b,CM3-PT-033-C02,หน้าอาคารอรกานต์ (ถนนชิดลม)-CAM2,
6664da06a81c7312ce3e2663,CM3-PT-033-C03,หน้าอาคารอรกานต์ (ถนนชิดลม)-CAM3,
6664da0da81c7312ce3e2776,AC-PK-08-A-C01,วิทยาลัยพณิชยการบางนา-CAM1,
6664da0fa81c7312ce3e278f,AC-PK-08-A-C02,วิทยาลัยพณิชยการบางนา-CAM2,
6664da10a9ff45d35225eee8,AC-PK-08-A-C03,วิทยาลัยพณิชยการบางนา-CAM3,
6664da12a81c7312ce3e27e9,AC-PK-08-A-C04,วิทยาลัยพณิชยการบางนา-CAM4,
6664da14a9ff45d35225ef15,AC-PK-08-B-C010,วิทยาลัยพณิชยการบางนา-CAM10,
6664da199efb8d1af6bd89c5,AC-PK-08-B-C011,วิทยาลัยพณิชยการบางนา-CAM11,
6664da1aa9ff45d35225ef60,AC-PK-08-B-C012,วิทยาลัยพณิชยการบางนา-CAM12,
6664da1ca81c7312ce3e28ca,AC-PK-08-B-C9,วิทยาลัยพณิชยการบางนา-CAM9,
6664da1da81c7312ce3e28f1,CM2-PK-001-C01,ซอย พึ่งมี 50 (นิรันทร์วิลล่า)-CAM1,
6664da1f9efb8d1af6bd8a63,CM2-PK-001-C02,ซอย พึ่งมี 50 (นิรันทร์วิลล่า)-CAM2,
6664da20a81c7312ce3e2955,CM2-PK-001-C03,ซอย พึ่งมี 50 (นิรันทร์วิลล่า)-CAM3,
6664da22a81c7312ce3e296a,CM2-PK-001-C04,ซอย พึ่งมี 50 (นิรันทร์วิลล่า)-CAM4,
6664da23a9ff45d35225eff2,CM2-PK-002-C01,ซอยวชิรธรรมสาธิต 32-CAM1,
6664da26a9ff45d35225effc,CM2-PK-002-C02,ซอยวชิรธรรมสาธิต 32-CAM2,
6664da28a81c7312ce3e29d7,CM2-PK-002-C03,ซอยวชิรธรรมสาธิต 32-CAM3,
6664da29a9ff45d35225f055,CM2-PK-002-C04,ซอยวชิรธรรมสาธิต 32-CAM4,
6664da2a9efb8d1af6bd8b07,CM2-PK-003-C01,ปากซอยปุณวิถี 25-CAM1,
6664da2ca81c7312ce3e2a2a,CM2-PK-003-C02,ปากซอยปุณวิถี 25-CAM2,
6664da2da81c7312ce3e2a41,CM2-PK-003-C03,ปากซอยปุณวิถี 25-CAM3,
6664da2e9efb8d1af6bd8b67,CM2-PK-003-C04,ปากซอยปุณวิถี 25-CAM4,
6664da30a81c7312ce3e2a6d,CM2-PK-004-C01,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30-CAM1,
6664da319efb8d1af6bd8b89,CM2-PK-004-C02,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30-CAM2,
6664da32a9ff45d35225f109,CM2-PK-004-C03,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30-CAM3,
6664da349efb8d1af6bd8ba8,CM2-PK-004-C04,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30-CAM4,
6664da35a9ff45d35225f122,CM2-PK-005-C01,ซอยสุขุมวิท 64/1-CAM1,
6664da379efb8d1af6bd8bc3,CM2-PK-005-C02,ซอยสุขุมวิท 64/1-CAM2,
6664da38a81c7312ce3e2abe,CM2-PK-005-C03,ซอยสุขุมวิท 64/1-CAM3,
6664da399efb8d1af6bd8bdc,CM2-PK-005-C04,ซอยสุขุมวิท 64/1-CAM4,
6664da3aa9ff45d35225f140,CM2-PK-006-C01,ซอยปุณณวิถี 47-CAM1,
6664da3c9efb8d1af6bd8bef,CM2-PK-006-C02,ซอยปุณณวิถี 47-CAM2,
6664da3d9efb8d1af6bd8bf9,CM2-PK-006-C03,ซอยปุณณวิถี 47-CAM3,
6664da3fa81c7312ce3e2afc,CM2-PK-006-C04,ซอยปุณณวิถี 47-CAM4,
6664da40a81c7312ce3e2b04,CM2-PK-009-C04,ซอยวชิรธรรมสาธิต 27-29-CAM4,
6664da419efb8d1af6bd8c16,CM2-PK-019-C03,ชุมชนสุภาพงษ์ (1)-CAM3,
6664da429efb8d1af6bd8c1e,CM2-PK-019-C04,ชุมชนสุภาพงษ์ (1)-CAM4,
6664da44a81c7312ce3e2b12,CM2-PK-022-C04,ชุมชนหมู่บ้านการท่าเรือ (2)-CAM4,
6664da459efb8d1af6bd8c2d,CM2-PK-025-C01,ชุมชนเชลียง 5 (1)-CAM1,
6664da46a9ff45d35225f169,CM2-PK-025-C02,ชุมชนเชลียง 5 (1)-CAM2,
6664da489efb8d1af6bd8c44,CM2-PK-025-C03,ชุมชนเชลียง 5 (1)-CAM3,
6664da49a81c7312ce3e2b2a,CM2-PK-025-C04,ชุมชนเชลียง 5 (1)-CAM4,
6664da4aa9ff45d35225f177,CM2-PK-055-C04,ชุมชนหมู่บ้านไทยอาคาร (1)-CAM4,
6664da4c9efb8d1af6bd8c53,CM2-PK-056-C02,ชุมชนหมู่บ้านไทยอาคาร (2)-CAM2,
6664da4da81c7312ce3e2b36,CM2-PK-063-C04,ชุมชนทุ่งสาธิต (1)-CAM4,
6664da4ea9ff45d35225f183,CM2-PK-065-C03,ซอยสุขุมวิท 64 แยก 5-CAM3,
6664da85a81c7312ce3e2bfb,CM2-PK-072-C01,ชุมชนหมู่บ้านศรัณจิต 4 (2)-CAM1,
6664da86a81c7312ce3e2c02,CM2-PK-076-C01,ชุมชนเยี่ยมเจริญสุข (2)-CAM1,
6664da889efb8d1af6bd8d51,CM2-PK-076-C02,ชุมชนเยี่ยมเจริญสุข (2)-CAM2,
6664da89a81c7312ce3e2c10,CM2-PK-076-C03,ชุมชนเยี่ยมเจริญสุข (2)-CAM3,
6664da8a9efb8d1af6bd8d63,CM2-PK-076-C04,ชุมชนเยี่ยมเจริญสุข (2)-CAM4,
6664da8ca9ff45d35225f275,CM3-PK-003-C01,บริเวณ ซ.วชิรธรรมสาธิต 32 แยก 2 ถ.สุขุมวิท 101/1-CAM1,
6664da8da81c7312ce3e2c2f,CM3-PK-003-C02,บริเวณ ซ.วชิรธรรมสาธิต 32 แยก 2 ถ.สุขุมวิท 101/1-CAM2,
6664da8e9efb8d1af6bd8d83,CM3-PK-003-C03,บริเวณ ซ.วชิรธรรมสาธิต 32 แยก 2 ถ.สุขุมวิท 101/1-CAM3,
6664da90a81c7312ce3e2c38,CM3-PK-027-C01,ปากซอยอุดมสุข 45-CAM1,
6664da91a9ff45d35225f29c,CM3-PK-027-C02,ปากซอยอุดมสุข 45-CAM2,
6664da929efb8d1af6bd8d97,CM3-PK-027-C03,ปากซอยอุดมสุข 45-CAM3,
6664da949efb8d1af6bd8d9d,AC-YW-09-A-C01,สารสาสน์เอกตรา-CAM1,
6664da95a81c7312ce3e2c5d,AC-YW-09-A-C02,สารสาสน์เอกตรา-CAM2,
6664da96a81c7312ce3e2c6d,AC-YW-09-A-C03,สารสาสน์เอกตรา-CAM3,
6664da98a9ff45d35225f2c9,AC-YW-09-A-C04,สารสาสน์เอกตรา-CAM4,
6664da999efb8d1af6bd8dd1,AC-YW-09-B-C01,สารสาสน์เอกตรา B-CAM1,
6664da9ba9ff45d35225f2ec,AC-YW-09-B-C02,สารสาสน์เอกตรา B-CAM2,
6664da9ca9ff45d35225f2f9,AC-YW-09-B-C03,สารสาสน์เอกตรา B-CAM3,
6664da9d9efb8d1af6bd8df3,AC-YW-09-B-C04,สารสาสน์เอกตรา B-CAM4,
6664df8fa9ff45d352260ad5,AC-WT-02-A-C01,เกษมพิทยา-CAM1,
6664df909efb8d1af6bda991,AC-WT-02-A-C02,เกษมพิทยา-CAM2,
6664df90a9ff45d352260ade,AC-WT-02-A-C03,เกษมพิทยา-CAM3,
6664df90a9ff45d352260ae4,AC-WT-02-A-C04,เกษมพิทยา-CAM4,
6664df919efb8d1af6bda995,AC-WT-02-B-C01,เกษมพิทยา-CAM1,
6664df91a81c7312ce3e46b2,AC-WT-02-B-C02,เกษมพิทยา-CAM2,
6664df91a9ff45d352260af6,AC-WT-02-B-C03,เกษมพิทยา-CAM3,
6664df92a81c7312ce3e46ba,AC-WT-02-B-C04,เกษมพิทยา-CAM4,
6664df92a9ff45d352260afe,AC-WT-03-A-C01,คริสต์ธรรมศึกษา-CAM1,
6664df92a9ff45d352260b04,AC-WT-03-A-C02,คริสต์ธรรมศึกษา-CAM2,
6664df93a81c7312ce3e46c3,AC-WT-03-A-C03,คริสต์ธรรมศึกษา-CAM3,
6664df93a81c7312ce3e46c7,AC-WT-03-A-C04,คริสต์ธรรมศึกษา-CAM4,
6664df93a81c7312ce3e46c9,AC-WT-03-B-C01,คริสต์ธรรมศึกษา-CAM1,
6664df949efb8d1af6bda9b2,AC-WT-03-B-C02,คริสต์ธรรมศึกษา-CAM2,
6664df94a9ff45d352260b1a,AC-WT-03-B-C03,คริสต์ธรรมศึกษา-CAM3,
6664df94a9ff45d352260b1c,AC-WT-03-B-C04,คริสต์ธรรมศึกษา-CAM4,
6664df95a81c7312ce3e46dc,AC-WT-06-A-C01,วัฒนาวิทยาลัย-CAM1,
6664df95a81c7312ce3e46e3,AC-WT-06-A-C03,วัฒนาวิทยาลัย-CAM3,
6664df95a9ff45d352260b27,AC-WT-06-A-C02,วัฒนาวิทยาลัย-CAM2,
6664df96a81c7312ce3e46e6,AC-WT-06-A-C04,วัฒนาวิทยาลัย-CAM4,
6664df96a81c7312ce3e46f6,AC-WT-06-B-C02,วัฒนาวิทยาลัย-CAM2,
6664df96a9ff45d352260b32,AC-WT-06-B-C01,วัฒนาวิทยาลัย-CAM1,
6664df97a81c7312ce3e46fa,AC-WT-06-B-C03,วัฒนาวิทยาลัย-CAM3,
6664df97a81c7312ce3e46fe,AC-WT-06-B-C04,วัฒนาวิทยาลัย-CAM4,
6664df97a9ff45d352260b40,AC-WT-10-B-C01,ศรีนครินทรวิโรฒ ประสานมิตร-CAM1,
6664df989efb8d1af6bda9ca,AC-WT-10-B-C02,ศรีนครินทรวิโรฒ ประสานมิตร-CAM2,
6664df98a81c7312ce3e4708,AC-WT-10-B-C03,ศรีนครินทรวิโรฒ ประสานมิตร-CAM3,
6664df99a81c7312ce3e470d,AC-WT-10-B-C04,ศรีนครินทรวิโรฒ ประสานมิตร-CAM4,
6664df99a81c7312ce3e4713,CM2-WT-027-C01,ชุมชนมีสุวรรณ 3 (1)-CAM1,
6664df99a81c7312ce3e4717,CM2-WT-027-C02,ชุมชนมีสุวรรณ 3 (1)-CAM2,
6664df9aa81c7312ce3e4721,CM2-WT-027-C04,ชุมชนมีสุวรรณ 3 (1)-CAM4,
6664df9aa9ff45d352260b5d,CM2-WT-027-C03,ชุมชนมีสุวรรณ 3 (1)-CAM3,
6664df9b9efb8d1af6bda9e1,CM2-WT-028-C02,ชุมชนมีสุวรรณ 3 (2)-CAM2,
6664df9b9efb8d1af6bda9e5,CM2-WT-028-C03,ชุมชนมีสุวรรณ 3 (2)-CAM3,
6664df9ba9ff45d352260b66,CM2-WT-028-C01,ชุมชนมีสุวรรณ 3 (2)-CAM1,
6664df9ca81c7312ce3e472e,CM2-WT-028-C04,ชุมชนมีสุวรรณ 3 (2)-CAM4,
6664dfa09efb8d1af6bdaa1b,AC-SL-01-A-C01,เกษมบัณฑิต-CAM1,
6664dfa0a9ff45d352260bbd,AC-SL-01-A-C02,เกษมบัณฑิต-CAM2,
6664dfa19efb8d1af6bdaa27,AC-SL-01-A-C04,เกษมบัณฑิต-CAM4,
6664dfa1a81c7312ce3e4773,AC-SL-01-A-C03,เกษมบัณฑิต-CAM3,
6664dfa1a9ff45d352260bcc,AC-SL-01-B-C01,เกษมบัณฑิต-CAM1,
6664dfa29efb8d1af6bdaa2f,AC-SL-01-B-C03,เกษมบัณฑิต-CAM3,
6664dfa2a81c7312ce3e4778,AC-SL-01-B-C02,เกษมบัณฑิต-CAM2,
6664dfa2a9ff45d352260be7,AC-SL-01-B-C04,เกษมบัณฑิต-CAM4,
6664dfa3a81c7312ce3e478a,AC-SL-03-A-C02,เตรียมอุดมศึกษาพัฒนาการ-CAM2,
6664dfa3a9ff45d352260bed,AC-SL-03-A-C01,เตรียมอุดมศึกษาพัฒนาการ-CAM1,
6664dfa4a81c7312ce3e4799,AC-SL-03-A-C04,เตรียมอุดมศึกษาพัฒนาการ-CAM4,
6664dfa4a9ff45d352260bf6,AC-SL-03-A-C03,เตรียมอุดมศึกษาพัฒนาการ-CAM3,
6664dfa5a81c7312ce3e479d,AC-SL-09-A-C01,สถาบันเทคโนโลยีไทย-ญี่ปุ่น-CAM1,
6664dfa5a81c7312ce3e47a2,AC-SL-09-A-C02,สถาบันเทคโนโลยีไทย-ญี่ปุ่น-CAM2,
6664dfa5a9ff45d352260c10,AC-SL-09-A-C03,สถาบันเทคโนโลยีไทย-ญี่ปุ่น-CAM3,
6664dfa69efb8d1af6bdaa49,AC-SL-09-A-C04,สถาบันเทคโนโลยีไทย-ญี่ปุ่น-CAM4,
6664dfa69efb8d1af6bdaa51,AC-ST-08-A-C01,วัดสุทธิวราราม-CAM1,
6664dfa7a81c7312ce3e47bd,AC-ST-08-A-C03,วัดสุทธิวราราม-CAM3,
6664dfa7a81c7312ce3e47c3,AC-ST-08-A-C04,วัดสุทธิวราราม-CAM4,
6664dfa7a9ff45d352260c27,AC-ST-08-A-C02,วัดสุทธิวราราม-CAM2,
6664dfa8a81c7312ce3e47c8,AC-ST-08-A-C5,วัดสุทธิวราราม-CAM5,
6664dfa8a9ff45d352260c3d,AC-ST-08-A-C6,วัดสุทธิวราราม-CAM6,
6664dfa9a81c7312ce3e47d2,AC-ST-08-A-C7,วัดสุทธิวราราม-CAM7,
6664dfa9a9ff45d352260c42,AC-ST-08-A-C8,วัดสุทธิวราราม-CAM8,
6664dfa9a9ff45d352260c48,AC-ST-08-A-C9,วัดสุทธิวราราม-CAM9,
6664dfaa9efb8d1af6bdaa6f,AC-ST-09-A-C02,วิทยาลัยอาชีวศึกษาเอี่ยมละออ A-CAM2,
6664dfaaa9ff45d352260c4e,AC-ST-09-A-C01,วิทยาลัยอาชีวศึกษาเอี่ยมละออ A-CAM1,
6664dfab9efb8d1af6bdaa7b,AC-ST-09-B-C01,วิทยาลัยอาชีวศึกษาเอี่ยมละออ B-CAM1,
6664dfaba81c7312ce3e47e9,AC-ST-09-A-C03,วิทยาลัยอาชีวศึกษาเอี่ยมละออ A-CAM3,
6664dfaba9ff45d352260c5f,AC-ST-09-A-C04,วิทยาลัยอาชีวศึกษาเอี่ยมละออ A-CAM4,
6664dfaca81c7312ce3e47f5,AC-ST-09-B-C02,วิทยาลัยอาชีวศึกษาเอี่ยมละออ B-CAM2,
6664dfaca81c7312ce3e47f8,AC-ST-09-B-C03,วิทยาลัยอาชีวศึกษาเอี่ยมละออ B-CAM3,
6664dfada81c7312ce3e47fc,AC-ST-09-B-C04,วิทยาลัยอาชีวศึกษาเอี่ยมละออ B-CAM4,
6664dfada81c7312ce3e480a,CM2-ST-018-C04,ซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM4,
6664dfada9ff45d352260c71,CM2-ST-003-C02,ปากซอยเจริญกรุง 63-CAM2,
6664dfae9efb8d1af6bdaa98,CM2-ST-037-C01,ปากซอยเย็นอากาศ 3-CAM1,
6664dfafa81c7312ce3e4819,CM2-ST-037-C02,ปากซอยเย็นอากาศ 3-CAM2,
6664dfafa9ff45d352260c80,CM2-ST-037-C03,ปากซอยเย็นอากาศ 3-CAM3,
6664dfb09efb8d1af6bdaaa4,CM2-ST-037-C04,ปากซอยเย็นอากาศ 3-CAM4,
6664dfb0a9ff45d352260c94,CM2-ST-038-C01,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM1,
6664dfb19efb8d1af6bdaab1,CM2-ST-038-C02,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM2,
6664dfb19efb8d1af6bdaab6,CM2-ST-038-C04,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM4,
6664dfb1a9ff45d352260c99,CM2-ST-038-C03,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM3,
6664dfb29efb8d1af6bdaabe,CM2-ST-061-C01,ชุมชนปู่เหลี่ยม (1)-CAM1,
6664dfb2a9ff45d352260ca2,CM2-ST-055-C03,ปากซอยเจริญราษฏร์ 2-CAM3,
6664dfb39efb8d1af6bdaac4,CM2-ST-067-C01,ชุมชน ส.พัน 1 รอ. (1)-CAM1,
6664dfb39efb8d1af6bdaac7,CM2-ST-067-C02,ชุมชน ส.พัน 1 รอ. (1)-CAM2,
6664dfb3a9ff45d352260ca8,CM2-ST-065-C02,ชุมชนกิ่งจันทน์ ซอยจันทน์ 49 (1)-CAM2,
6664dfb49efb8d1af6bdaacb,CM2-ST-067-C03,ชุมชน ส.พัน 1 รอ. (1)-CAM3,
6664dfb4a81c7312ce3e484f,CM2-ST-067-C04,ชุมชน ส.พัน 1 รอ. (1)-CAM4,
6664dfb4a9ff45d352260cbc,CM2-ST-079-C01,ชุมชนมิตรสามัคคี ซอยจันทน์ 34/2 (1)-CAM1,
6664dfb59efb8d1af6bdaada,CM2-ST-079-C03,ชุมชนมิตรสามัคคี ซอยจันทน์ 34/2 (1)-CAM3,
6664dfb5a81c7312ce3e4860,CM2-ST-079-C02,ชุมชนมิตรสามัคคี ซอยจันทน์ 34/2 (1)-CAM2,
6664dfb6a81c7312ce3e4869,CM2-ST-079-C04,ชุมชนมิตรสามัคคี ซอยจันทน์ 34/2 (1)-CAM4,
6664dfb6a81c7312ce3e486e,CM2-ST-081-C02,ชุมชนแสงจันทร์ใน ซอยจันทน์ 32 แยก 3 (1)-CAM2,
6664dfb6a81c7312ce3e4875,CM2-ST-098-C04,ชุมชนวรรัตน์สัมพันธ์ ถนนนราธิวาสฯ (2)-CAM4,
6664dfb7a9ff45d352260cd6,CM2-ST-101-C01,ชุมชนเซ็นต์หลุยส์ 3 ซอยนราธิวาสฯ 6 (1)-CAM1,
6664dfbc9efb8d1af6bdaafb,CM2-ST-108-C02,ชุมชนพัฒนสิน (2)-CAM2,
6664dfbca9ff45d352260cf2,CM2-ST-108-C01,ชุมชนพัฒนสิน (2)-CAM1,
6664dfbda81c7312ce3e4898,CM2-ST-108-C03,ชุมชนพัฒนสิน (2)-CAM3,
6664dfbda9ff45d352260cff,CM2-ST-108-C04,ชุมชนพัฒนสิน (2)-CAM4,
6664dfbe9efb8d1af6bdab05,CM2-ST-112-C02,โรงเรียนพระแม่มารี-CAM2,
6664dfbea9ff45d352260d03,CM2-ST-111-C01,ซอยสาทร 15-CAM1,
6664dfbea9ff45d352260d0c,CM2-ST-112-C01,โรงเรียนพระแม่มารี-CAM1,
6664dfbf9efb8d1af6bdab06,CM2-ST-112-C03,โรงเรียนพระแม่มารี-CAM3,
6667fa5ca81c7312ce48202e,CM2-BT-014-C03,ซอยพระราม 2 ที่ 83-CAM3,
6667fa5ca81c7312ce482031,CM2-BT-014-C04,ซอยพระราม 2 ที่ 83-CAM4,
6667fa5ca9ff45d3522ffd36,CM2-BT-014-C02,ซอยพระราม 2 ที่ 83-CAM2,
6667ffc0a81c7312ce482e97,CM2-BT-014-C02,ซอยพระราม 2 ที่ 83-CAM2,
66680001a81c7312ce482ef6,CM2-BT-014-C02,ซอยพระราม 2 ที่ 83-CAM2,
66680028a9ff45d352300aff,CM2-BT-014-C03,ซอยพระราม 2 ที่ 83-CAM3,
666822fca9ff45d3523076ac,CM2-BT-014-C03,ซอยพระราม 2 ที่ 83-CAM3,
666823229efb8d1af6c7f8ff,CM2-BT-014-C04,ซอยพระราม 2 ที่ 83-CAM4,
666863109efb8d1af6c89b04,AC-SM-8-C01,โรงเรียนวัดราษฎร์นิยมธรรม-CAM1,
666863119efb8d1af6c89b16,AC-SM-8-C02,โรงเรียนวัดราษฎร์นิยมธรรม-CAM2,
666863129efb8d1af6c89b23,AC-SM-8-C03,โรงเรียนวัดราษฎร์นิยมธรรม-CAM3,
666863149efb8d1af6c89b33,AC-SM-8-C04,โรงเรียนวัดราษฎร์นิยมธรรม-CAM4,
66686315a9ff45d352311d7d,AC-SM-8-C05,โรงเรียนวัดราษฎร์นิยมธรรม-CAM5,
66686316a81c7312ce49415c,AC-SM-8-C06,โรงเรียนวัดราษฎร์นิยมธรรม-CAM6,
66686318a9ff45d352311d82,AC-SM-8-C07,โรงเรียนวัดราษฎร์นิยมธรรม-CAM7,
66686319a81c7312ce494162,AC-SM-8-C08,โรงเรียนวัดราษฎร์นิยมธรรม-CAM8,
6668631aa9ff45d352311d87,AC-SM-8-C09,โรงเรียนวัดราษฎร์นิยมธรรม-CAM9,
66686337a81c7312ce494207,CM1-LS-2-C1,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM1,
6668635ca81c7312ce494216,CM1-LS-2-C2,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM2,
666863829efb8d1af6c89cac,CM1-LS-2-C3,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM3,
666863a8a9ff45d352311e71,CM1-LS-2-C4,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM4,
66687cd7a81c7312ce499a13,CM1-LS-2-C1,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM1,
66687cd89efb8d1af6c8f568,CM1-LS-2-C2,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM2,
66687cd8a81c7312ce499a1e,CM1-LS-2-C3,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM3,
66687cd99efb8d1af6c8f56f,CM1-LS-2-C4,ซอยแจ้งวัฒนะ 12 แยก 4-7-4-1-3-CAM4,
666887aa9efb8d1af6c922b5,CB-PY-15-C2,หน้าสถานีโทรทัศน์กองทัพบกชิอง 5 ถ.พหลโยธิน แขวงสามเสนใน - CAM2,
666887aaa81c7312ce49cc08,CB-PY-15-C2,หน้าสถานีโทรทัศน์กองทัพบกชิอง 5 ถ.พหลโยธิน แขวงสามเสนใน - CAM2,
666887b99efb8d1af6c92366,CB-PY-28-C1,ซอยอารีย์สัมพันธ์ 3 จุดที่ 2 - CAM1,
666887b99efb8d1af6c9236a,CB-PY-28-C2,ซอยอารีย์สัมพันธ์ 3 จุดที่ 2 - CAM2,
666887b9a9ff45d35231a62f,CB-PY-28-C3,ซอยอารีย์สัมพันธ์ 3 จุดที่ 2 - CAM3,
666887e39efb8d1af6c924cc,CB-RW-23-C2,ชุมชนซอยแดงบุหา ซอยเพชรบุรี7 แขวงทุ่งพญาไท - CAM2,
666887e3a9ff45d35231a74e,CB-RW-23-C1,ชุมชนซอยแดงบุหา ซอยเพชรบุรี7 แขวงทุ่งพญาไท - CAM1,
666887e4a81c7312ce49ce24,CB-RW-23-C3,ชุมชนซอยแดงบุหา ซอยเพชรบุรี7 แขวงทุ่งพญาไท - CAM3,
666887e6a9ff45d35231a75f,CB-RW-3-C1,ใต้สะพานคนข้ามถนน ฝั่งตรงข้ามซอยเพชรบุรี 39 แขวงมักกะสัน - CAM1,
666887e8a81c7312ce49ce41,CB-RW-3-C2,ใต้สะพานคนข้ามถนน ฝั่งตรงข้ามซอยเพชรบุรี 39 แขวงมักกะสัน - CAM2,
666887e99efb8d1af6c924ee,CB-RW-4-C1,ชุมชนริมทางรถไฟมักกะสัน แขวงมักกะสัน - CAM1,
666887e9a9ff45d35231a772,CB-RW-4-C2,ชุมชนริมทางรถไฟมักกะสัน แขวงมักกะสัน - CAM2,
666887ea9efb8d1af6c924f7,CB-RW-5-C1,ชุมชนริมทางรถไฟมักกะสัน แขวงมักกะสัน - CAM1,
666887eaa81c7312ce49ce65,CB-RW-5-C2,ชุมชนริมทางรถไฟมักกะสัน แขวงมักกะสัน - CAM2,
666887eaa9ff45d35231a781,CB-RW-6-C1,ลานกีฬาชุมชนบ้านครัวเหนือ - CAM1,
666887eba81c7312ce49ce6d,CB-RW-6-C2,ลานกีฬาชุมชนบ้านครัวเหนือ - CAM2,
666887eba81c7312ce49ce74,CB-RW-7-C1,ชุมชนบ้านครัวเหนือ ถนนบรรทัดทอง แขวงถนนเพชรบุรี - CAM1,
666887eba9ff45d35231a78c,CB-RW-7-C2,ชุมชนบ้านครัวเหนือ ถนนบรรทัดทอง แขวงถนนเพชรบุรี - CAM2,
666887eca81c7312ce49ce7e,CB-RW-8-C1,คอนโดเดอะ มาร์ค ถนนจตุรทิศ - CAM1,
666887eca81c7312ce49ce82,CB-RW-9-C1,ซอยราชวิถี 3 แขวงสามเสนใน - CAM1,
666887eca9ff45d35231a79d,CB-RW-8-C2,คอนโดเดอะ มาร์ค ถนนจตุรทิศ - CAM2,
666887ed9efb8d1af6c9252f,CB-RW-9-C2,ซอยราชวิถี 3 แขวงสามเสนใน - CAM2,
666887ed9efb8d1af6c92539,CB-SW-1-C1,ถนนทรงสวัสดิ์ ตัด ถนนเจริญกรุง - CAM1,
666887ee9efb8d1af6c9253e,CB-SW-1-C2,ถนนทรงสวัสดิ์ ตัด ถนนเจริญกรุง - CAM2,
666887eea81c7312ce49ce9b,CB-SW-2-C1,ถนนลำพูนไชย ตัด ถนนเจริญกรุง - CAM1,
666887eea9ff45d35231a7c5,CB-SW-2-C2,ถนนลำพูนไชย ตัด ถนนเจริญกรุง - CAM2,
666887ef9efb8d1af6c92564,CB-SW-3-C1,ตรอกโพธิ์ ถนนเยาวราช ซอย7 - CAM1,
666887ef9efb8d1af6c9256e,CB-SW-3-C2,ตรอกโพธิ์ ถนนเยาวราช ซอย7 - CAM2,
666887f0a81c7312ce49ceb3,CB-SW-4-C1,ถนนเยาวพานิช - ถนนเยาวราช - CAM1,
666887f0a81c7312ce49ceb8,CB-SW-4-C2,ถนนเยาวพานิช - ถนนเยาวราช - CAM2,
666887f0a81c7312ce49cebf,CB-SW-4-C3,ถนนเยาวพานิช - ถนนเยาวราช - CAM3,
666887f1a9ff45d35231a800,CB-SW-5-C1,ปากซอบถนนเจริญกรุง 16 ชุมชนเลงบ๊วยเอี๊ยะ - CAM1,
